turnings:	1583						
{	10607	1706	10607	17071706	17061705	20	}
{	10608	1705	10608	17061705	17051704	20	}
{	10609	1704	10609	17051704	17041703	20	}
{	10610	1703	10610	17041703	17031702	20	}
{	10611	1702	10611	17031702	17021701	20	}
{	10612	1701	10612	17021701	17011614	20	}
{	10613	1614	10613	17011614	16141030	20	}
{	10614	1022	10614	10551022	10221700	20	}
{	11628	1022	11628	90311022	10221700	20	}
{	10615	1700	10615	10221700	17009011	20	}
{	10616	9011	10616	17009011	90111501	20	}
{	10617	1501	10617	90111501	15011518	20	}
{	10618	2033	10618	20342033	20331900	20	}
{	10619	1900	10619	20331900	19001901	20	}
{	10620	1901	10620	19001901	19011902	20	}
{	10621	1902	10621	19011902	19021903	20	}
{	10622	1903	10622	19021903	19031904	20	}
{	10623	1904	10623	19031904	19041905	20	}
{	10624	1905	10624	19041905	19051906	20	}
{	10625	1906	10625	19051906	19061907	20	}
{	10626	1907	10626	19061907	19071513	20	}
{	10627	1513	10627	19071513	15131512	20	}
{	10628	1510	10628	15111510	15101908	20	}
{	10629	1908	10629	15101908	19081909	20	}
{	10630	1909	10630	19081909	19091039	20	}
{	10631	1039	10631	19091039	10391040	20	}
{	10632	1042	10632	10411042	10421910	20	}
{	10633	1910	10633	10421910	19101911	20	}
{	10634	1910	10634	19121910	19101042	20	}
{	10635	1042	10635	19101042	10421041	20	}
{	10636	1039	10636	10401039	10391909	20	}
{	10637	1909	10637	10391909	19091908	20	}
{	10638	1908	10638	19091908	19081510	20	}
{	10639	1510	10639	19081510	15101511	20	}
{	10640	1513	10640	15121513	15131907	20	}
{	10641	1907	10641	15131907	19071906	20	}
{	10642	1906	10642	19071906	19061905	20	}
{	10643	1905	10643	19061905	19051904	20	}
{	10644	1904	10644	19051904	19041903	20	}
{	10645	1903	10645	19041903	19031902	20	}
{	10646	1902	10646	19031902	19021901	20	}
{	10647	1901	10647	19021901	19011900	20	}
{	10648	1900	10648	19011900	19002033	20	}
{	10649	2033	10649	19002033	20332034	20	}
{	10650	1002	10650	10031002	10021003	20	}
{	10651	1003	10651	10041003	10039000	20	}
{	10652	1003	10652	90001003	10031004	20	}
{	10653	1007	10653	10061007	10071103	20	}
{	10654	1103	10654	10071103	11031104	20	}
{	10655	1103	10655	10071103	11031102	20	}
{	10656	1103	10656	11041103	11031007	20	}
{	10657	1103	10657	11021103	11031007	20	}
{	10658	1007	10658	11031007	10071006	20	}
{	10659	1009	10659	10101009	10091300	20	}
{	10660	1300	10660	10091300	13001605	20	}
{	10661	1605	10661	13001605	16051604	20	}
{	10662	1605	10662	16041605	16051300	20	}
{	10663	1300	10663	16051300	13001009	20	}
{	10664	1009	10664	13001009	10091010	20	}
{	10665	1009	10665	13001009	10091008	20	}
{	10666	1013	10666	10121013	10131012	20	}
{	10667	1015	10667	10141015	10159008	20	}
{	10668	1015	10668	90081015	10151014	20	}
{	10669	1016	10669	16131016	10161017	20	}
{	10670	1016	10670	10171016	10161631	20	}
{	10671	1018	10671	10171018	10189014	20	}
{	10672	1018	10672	90141018	10181017	20	}
{	10673	1019	10673	10181019	10199012	20	}
{	10674	1019	10674	10201019	10199012	20	}
{	10675	1019	10675	90121019	10191018	20	}
{	10676	1019	10676	90121019	10191020	20	}
{	10677	1021	10677	10201021	10211113	20	}
{	10678	1113	10678	10211113	11131023	20	}
{	10679	1022	10679	17001022	10221502	20	}
{	10680	1022	10680	15021022	10221700	20	}
{	10681	9016	10681	90179016	90161026	20	}
{	10682	1026	10682	90161026	10261027	20	}
{	10683	1026	10683	10271026	10269016	20	}
{	10684	1028	10684	10271028	10281503	20	}
{	10685	1028	10685	15031028	10281027	20	}
{	10686	1028	10686	10291028	10281503	20	}
{	10687	1028	10687	15031028	10281029	20	}
{	10688	1503	10688	10281503	15031504	20	}
{	10689	1503	10689	10281503	15031502	20	}
{	10690	1503	10690	15021503	15031028	20	}
{	10691	1503	10691	15041503	15031028	20	}
{	10692	1030	10692	10311030	10301614	20	}
{	10693	1030	10693	16141030	10301031	20	}
{	10694	1032	10694	10311032	10321301	20	}
{	10695	1032	10695	13011032	10321031	20	}
{	10696	1301	10696	10321301	13011302	20	}
{	10697	1301	10697	13031301	13011032	20	}
{	10698	1032	10698	10331032	10321301	20	}
{	10699	1032	10699	13011032	10321033	20	}
{	10700	1301	10700	10321301	13011032	20	}
{	10701	1036	10701	10351036	10361035	20	}
{	10702	1036	10702	10371036	10361037	20	}
{	10703	1910	10703	10421910	19101042	20	}
{	10704	1910	10704	10441910	19101044	20	}
{	10705	1910	10705	10421910	19101044	20	}
{	10706	1910	10706	10441910	19101042	20	}
{	10707	1044	10707	19101044	10441045	20	}
{	10708	1044	10708	10451044	10441910	20	}
{	10709	1052	10709	10511052	10521051	20	}
{	10710	1001	10710	10021001	10011002	20	}
{	10711	2001	10711	20002001	20014002	20	}
{	10712	4002	10712	20014002	40024003	20	}
{	10713	4002	10713	20014002	40024001	20	}
{	10714	4002	10714	40014002	40022001	20	}
{	10715	4002	10715	40034002	40022001	20	}
{	10716	2001	10716	40022001	20012038	20	}
{	10717	2007	10717	20062007	20072006	20	}
{	10718	2007	10718	20082007	20072008	20	}
{	10719	2013	10719	20142013	20131208	20	}
{	10720	2013	10720	12082013	20132014	20	}
{	10721	2013	10721	20122013	20132012	20	}
{	10722	2013	10722	40102013	20134010	20	}
{	10723	2013	10723	20122013	20134010	20	}
{	10724	2013	10724	40102013	20132012	20	}
{	10725	2014	10725	20132014	20146003	20	}
{	10726	2014	10726	60032014	20142013	20	}
{	10727	2014	10727	11112014	20141111	20	}
{	10728	2014	10728	20152014	20142015	20	}
{	10729	2014	10729	20152014	20146003	20	}
{	10730	2014	10730	60032014	20142015	20	}
{	10731	2015	10731	20142015	20153016	20	}
{	10732	2015	10732	30162015	20152014	20	}
{	10733	2017	10733	20162017	20172016	20	}
{	10734	2017	10734	20182017	20172018	20	}
{	10735	2017	10735	20162017	20171611	20	}
{	10736	2017	10736	60062017	20171611	20	}
{	10737	1611	10737	20171611	16111612	20	}
{	10738	1611	10738	16101611	16112017	20	}
{	10739	1611	10739	16321611	16112017	20	}
{	10740	2017	10740	16112017	20176006	20	}
{	10741	2017	10741	16112017	20172016	20	}
{	10742	1611	10742	16321611	16111612	20	}
{	10743	1612	10743	16111612	16121632	20	}
{	10744	1632	10744	16121632	16321611	20	}
{	10745	1632	10745	16121632	16321610	20	}
{	10746	1632	10746	16311632	16321611	20	}
{	10747	9013	10747	90149013	90132020	20	}
{	10748	2020	10748	90132020	20202021	20	}
{	10749	2020	10749	90132020	20203017	20	}
{	10750	2020	10750	20372020	20209013	20	}
{	10751	2020	10751	30402020	20209013	20	}
{	10752	9013	10752	20209013	90139014	20	}
{	10753	2020	10753	30402020	20202021	20	}
{	10754	2020	10754	30402020	20203017	20	}
{	10755	2021	10755	20202021	20212037	20	}
{	10756	2037	10756	20212037	20372020	20	}
{	10757	2024	10757	60072024	20242025	20	}
{	10758	2024	10758	20252024	20246007	20	}
{	10759	4200	10759	20254200	42002025	20	}
{	10760	4200	10760	20254200	42002026	20	}
{	10761	2026	10761	42002026	20262027	20	}
{	10762	2030	10762	20292030	20302029	20	}
{	10763	2030	10763	20312030	20302031	20	}
{	10764	2032	10764	20312032	20322031	20	}
{	10765	2032	10765	20332032	20322033	20	}
{	10766	2032	10766	60142032	20326014	20	}
{	10767	2032	10767	20312032	20326014	20	}
{	10768	2032	10768	60142032	20322031	20	}
{	10769	2034	10769	20332034	20342033	20	}
{	10770	2001	10770	20022001	20012002	20	}
{	10771	2001	10771	20022001	20014002	20	}
{	10772	2001	10772	40022001	20012002	20	}
{	10773	3001	10773	30023001	30013002	20	}
{	10774	3007	10774	30083007	30073008	20	}
{	10775	3010	10775	30093010	30103009	20	}
{	10776	3011	10776	30123011	30113012	20	}
{	10777	3011	10777	30103011	30111205	20	}
{	10778	3011	10778	12053011	30113010	20	}
{	10779	3015	10779	30143015	30151608	20	}
{	10780	3015	10780	16083015	30153014	20	}
{	10781	3015	10781	30163015	30151607	20	}
{	10782	3015	10782	16073015	30153016	20	}
{	10783	3019	10783	30203019	30193020	20	}
{	10784	3022	10784	30213022	30223021	20	}
{	10785	3023	10785	30243023	30233024	20	}
{	10786	3023	10786	30223023	30233022	20	}
{	10787	3024	10787	30253024	30243025	20	}
{	10788	3024	10788	30233024	30243023	20	}
{	10789	3025	10789	30263025	30253026	20	}
{	10790	3025	10790	30243025	30253036	20	}
{	10791	3025	10791	30363025	30253024	20	}
{	10792	3037	10792	30363037	30373036	20	}
{	10793	3028	10793	30273028	30283027	20	}
{	10794	3028	10794	40113028	30284011	20	}
{	10795	3025	10795	30243025	30253024	20	}
{	10796	4013	10796	40124013	40134012	20	}
{	10797	4001	10797	40024001	40014002	20	}
{	10798	4005	10798	40044005	40059024	20	}
{	10799	4005	10799	90244005	40054004	20	}
{	10800	9024	10800	40059024	90249025	20	}
{	10801	9024	10801	40059024	90249023	20	}
{	10802	9024	10802	40059024	90241623	20	}
{	10803	9024	10803	90259024	90244005	20	}
{	10804	9024	10804	90239024	90244005	20	}
{	10805	9024	10805	16239024	90244005	20	}
{	10806	6003	10806	60026003	60032014	20	}
{	10807	6003	10807	20146003	60036002	20	}
{	10808	6004	10808	11126004	60046005	20	}
{	10809	6004	10809	60056004	60041112	20	}
{	10810	6017	10810	60166017	60176016	20	}
{	10811	4600	10811	60124600	46006012	20	}
{	10812	4007	10812	40084007	40074008	20	}
{	10813	9003	10813	90049003	90039004	20	}
{	10814	9008	10814	90079008	90081015	20	}
{	10815	9008	10815	10159008	90089007	20	}
{	10816	1517	10816	90091517	15179011	20	}
{	10817	1501	10817	90111501	15019009	20	}
{	10818	9011	10818	15179011	90119012	20	}
{	10819	9011	10819	90109011	90111700	20	}
{	10820	9011	10820	17009011	90119032	20	}
{	10821	9011	10821	90129011	90111501	20	}
{	10822	9011	10822	17009011	90119012	20	}
{	10823	9011	10823	90129011	90111700	20	}
{	10824	9012	10824	90119012	90129011	20	}
{	10825	9012	10825	10199012	90121019	20	}
{	10826	9012	10826	90139012	90129013	20	}
{	10827	9012	10827	90119012	90121019	20	}
{	10828	9012	10828	10199012	90129011	20	}
{	10829	9012	10829	90139012	90121019	20	}
{	10830	9012	10830	10199012	90129013	20	}
{	10831	9016	10831	10269016	90161025	20	}
{	10832	9017	10832	90189017	90179018	20	}
{	10833	9016	10833	10269016	90161026	20	}
{	10834	9017	10834	11129017	90171112	20	}
{	10835	9017	10835	90189017	90171112	20	}
{	10836	9017	10836	11129017	90179018	20	}
{	10837	9020	10837	90199020	90209019	20	}
{	10838	9020	10838	90219020	90209021	20	}
{	10839	9028	10839	90279028	90289027	20	}
{	10840	1105	10840	11041105	11051634	20	}
{	10834	9017	10834	11129017	90171112	20	}
{	10842	9017	10842	90169017	90179016	20	}
{	10843	1101	10843	11021101	11011102	20	}
{	10844	1113	10844	10551113	11131023	20	}
{	10845	1201	10845	12021201	12011202	20	}
{	10846	1510	10846	15091510	15101908	20	}
{	10847	1510	10847	19081510	15101509	20	}
{	10848	1510	10848	15091510	15101509	20	}
{	10849	1510	10849	19081510	15101908	20	}
{	10850	1510	10850	15111510	15101511	20	}
{	10851	1513	10851	19071513	15131514	20	}
{	10852	1513	10852	15141513	15131907	20	}
{	10853	1513	10853	19071513	15131907	20	}
{	10854	1513	10854	15121513	15131512	20	}
{	10855	1514	10855	15131514	15141513	20	}
{	10856	1634	10856	11051634	16341601	20	}
{	10857	1634	10857	11051634	16341307	20	}
{	10858	1634	10858	16331634	16341307	20	}
{	10859	1307	10859	16341307	13071308	20	}
{	10860	1308	10860	13071308	13081603	20	}
{	10861	1307	10861	16341307	13071601	20	}
{	10862	1601	10862	13071601	16011602	20	}
{	10863	1602	10863	16011602	16021308	20	}
{	10864	1308	10864	16021308	13081603	20	}
{	10865	1603	10865	13081603	16031604	20	}
{	10866	1604	10866	16031604	16041633	20	}
{	10867	1608	10867	30151608	16083015	20	}
{	10868	1622	10868	16211622	16221304	20	}
{	10869	1304	10869	16221304	13041622	20	}
{	10870	1622	10870	13041622	16221621	20	}
{	10871	1304	10871	16221304	13041305	20	}
{	10872	1304	10872	13061304	13041622	20	}
{	10873	1601	10873	16341601	16011602	20	}
{	10874	1628	10874	16271628	16281627	20	}
{	10875	1705	10875	17041705	17051704	20	}
{	10876	1705	10876	17061705	17051706	20	}
{	10877	1040	10877	10391040	10401039	20	}
{	10878	1801	10878	18001801	18011802	20	}
{	10879	1802	10879	18011802	18021803	20	}
{	10880	1803	10880	18021803	18031804	20	}
{	10881	1804	10881	18031804	18041805	20	}
{	10882	1805	10882	18041805	18051806	20	}
{	10883	1806	10883	18051806	18061807	20	}
{	10884	1807	10884	18061807	18071808	20	}
{	10885	1808	10885	18071808	18081809	20	}
{	10886	1809	10886	18081809	18091810	20	}
{	10887	1810	10887	18091810	18101811	20	}
{	10888	1811	10888	18101811	18111812	20	}
{	10889	1812	10889	18111812	18121813	20	}
{	10890	1813	10890	18121813	18131814	20	}
{	10891	1814	10891	18131814	18141815	20	}
{	10892	1815	10892	18141815	18151816	20	}
{	10893	1816	10893	18151816	18161817	20	}
{	10894	1817	10894	18161817	18171818	20	}
{	10895	1818	10895	18171818	18181819	20	}
{	10896	1819	10896	18181819	18191820	20	}
{	10897	1820	10897	18191820	18201821	20	}
{	10898	1821	10898	18201821	18211822	20	}
{	10899	1822	10899	18211822	18221823	20	}
{	10900	1823	10900	18221823	18231824	20	}
{	10901	1824	10901	18231824	18241825	20	}
{	10902	1825	10902	18241825	18251826	20	}
{	10903	1826	10903	18251826	18261827	20	}
{	10904	1827	10904	18261827	18271828	20	}
{	10905	1828	10905	18271828	18281829	20	}
{	10906	1829	10906	18281829	18291830	20	}
{	10907	1830	10907	18291830	18301831	20	}
{	10908	1831	10908	18301831	18311832	20	}
{	10909	1831	10909	18331831	18311834	20	}
{	10910	1834	10910	18311834	18341830	20	}
{	10911	1830	10911	18341830	18301829	20	}
{	10912	1829	10912	18301829	18291828	20	}
{	10913	1828	10913	18291828	18281835	20	}
{	10914	1835	10914	18281835	18351826	20	}
{	10915	1826	10915	18351826	18261824	20	}
{	10916	1824	10916	18261824	18241825	20	}
{	10917	1825	10917	18241825	18251823	20	}
{	10918	1823	10918	18251823	18231822	20	}
{	10919	1822	10919	18231822	18221821	20	}
{	10920	1821	10920	18221821	18211820	20	}
{	10921	1820	10921	18211820	18201819	20	}
{	10922	1819	10922	18201819	18191818	20	}
{	10923	1818	10923	18191818	18181817	20	}
{	10924	1817	10924	18181817	18171816	20	}
{	10925	1816	10925	18171816	18161815	20	}
{	10926	1815	10926	18161815	18151814	20	}
{	10927	1814	10927	18151814	18141813	20	}
{	10928	1813	10928	18141813	18131812	20	}
{	10929	1812	10929	18131812	18121811	20	}
{	10930	1811	10930	18121811	18111810	20	}
{	10931	1810	10931	18111810	18101809	20	}
{	10932	1809	10932	18101809	18091808	20	}
{	10933	1808	10933	18091808	18081807	20	}
{	10934	1807	10934	18081807	18071806	20	}
{	10935	1806	10935	18071806	18061805	20	}
{	10936	1805	10936	18061805	18051804	20	}
{	10937	1804	10937	18051804	18041803	20	}
{	10938	1803	10938	18041803	18031802	20	}
{	10939	1802	10939	18031802	18021801	20	}
{	10940	1801	10940	18021801	18011836	20	}
{	10941	1824	10941	18231824	18241837	20	}
{	10942	1825	10942	18381825	18251823	20	}
{	10943	2101	10943	21002101	21012102	20	}
{	10944	2102	10944	21012102	21022103	20	}
{	10945	2103	10945	21022103	21032104	20	}
{	10946	2104	10946	21032104	21042105	20	}
{	10947	2105	10947	21042105	21052106	20	}
{	10948	2106	10948	21052106	21062107	20	}
{	10949	2107	10949	21062107	21072108	20	}
{	10950	2108	10950	21072108	21082109	20	}
{	10951	2109	10951	21082109	21092110	20	}
{	10952	2110	10952	21092110	21102111	20	}
{	10953	2111	10953	21102111	21112112	20	}
{	10954	2112	10954	21112112	21122113	20	}
{	10955	2113	10955	21122113	21132114	20	}
{	10956	2114	10956	21132114	21142115	20	}
{	10957	2115	10957	21142115	21152116	20	}
{	10958	2116	10958	21152116	21162117	20	}
{	10959	2117	10959	21162117	21172118	20	}
{	10960	2118	10960	21172118	21182119	20	}
{	10961	2119	10961	21182119	21192120	20	}
{	10962	2120	10962	21192120	21202121	20	}
{	10963	2121	10963	21202121	21212122	20	}
{	10964	2122	10964	21212122	21222123	20	}
{	10965	2123	10965	21222123	21232124	20	}
{	10966	2124	10966	21232124	21242125	20	}
{	10967	2125	10967	21242125	21252126	20	}
{	10968	2126	10968	21252126	21262127	20	}
{	10969	2127	10969	21262127	21272128	20	}
{	10970	2128	10970	21272128	21282129	20	}
{	10971	2129	10971	21282129	21292130	20	}
{	10972	2130	10972	21292130	21302131	20	}
{	10973	2131	10973	21302131	21312132	20	}
{	10974	2132	10974	21312132	21322133	20	}
{	10975	2133	10975	21322133	21332134	20	}
{	10976	2134	10976	21332134	21342135	20	}
{	10977	2135	10977	21342135	21352136	20	}
{	10978	2136	10978	21352136	21362137	20	}
{	10979	2137	10979	21362137	21372138	20	}
{	10980	2137	10980	21392137	21372136	20	}
{	10981	2136	10981	21372136	21362135	20	}
{	10982	2135	10982	21362135	21352134	20	}
{	10983	2134	10983	21352134	21342133	20	}
{	10984	2133	10984	21342133	21332132	20	}
{	10985	2132	10985	21332132	21322131	20	}
{	10986	2131	10986	21322131	21312130	20	}
{	10987	2130	10987	21312130	21302129	20	}
{	10988	2129	10988	21302129	21292128	20	}
{	10989	2128	10989	21292128	21282127	20	}
{	10990	2127	10990	21282127	21272126	20	}
{	10991	2126	10991	21272126	21262125	20	}
{	10992	2125	10992	21262125	21252124	20	}
{	10993	2124	10993	21252124	21242123	20	}
{	10994	2123	10994	21242123	21232122	20	}
{	10995	2122	10995	21232122	21222121	20	}
{	10996	2121	10996	21222121	21212120	20	}
{	10997	2120	10997	21212120	21202119	20	}
{	10998	2119	10998	21202119	21192118	20	}
{	10999	2118	10999	21192118	21182117	20	}
{	11000	2117	11000	21182117	21172116	20	}
{	11001	2116	11001	21172116	21162115	20	}
{	11002	2115	11002	21162115	21152114	20	}
{	11003	2114	11003	21152114	21142113	20	}
{	11004	2113	11004	21142113	21132112	20	}
{	11005	2112	11005	21132112	21122111	20	}
{	11006	2111	11006	21122111	21112110	20	}
{	11007	2110	11007	21112110	21102109	20	}
{	11008	2109	11008	21102109	21092108	20	}
{	11009	2108	11009	21092108	21082107	20	}
{	11010	2107	11010	21082107	21072106	20	}
{	11011	2106	11011	21072106	21062105	20	}
{	11012	2105	11012	21062105	21052104	20	}
{	11013	2104	11013	21052104	21042103	20	}
{	11014	2103	11014	21042103	21032102	20	}
{	11015	2102	11015	21032102	21022101	20	}
{	11016	2101	11016	21022101	21012140	20	}
{	11017	2201	11017	22002201	22012202	20	}
{	11018	2202	11018	22012202	22022203	20	}
{	11019	2203	11019	22022203	22032204	20	}
{	11020	2204	11020	22032204	22042205	20	}
{	11021	2205	11021	22042205	22052206	20	}
{	11022	2206	11022	22052206	22062207	20	}
{	11023	2207	11023	22062207	22072208	20	}
{	11024	2208	11024	22072208	22082209	20	}
{	11025	2209	11025	22082209	22092210	20	}
{	11026	2210	11026	22092210	22102102	20	}
{	11027	2102	11027	22102102	21022211	20	}
{	11028	2211	11028	21022211	22112212	20	}
{	11029	2212	11029	22112212	22122213	20	}
{	11030	2213	11030	22122213	22132214	20	}
{	11031	2214	11031	22132214	22142215	20	}
{	11032	2215	11032	22142215	22152216	20	}
{	11033	2216	11033	22152216	22162217	20	}
{	11034	2217	11034	22162217	22172218	20	}
{	11035	2218	11035	22172218	22182219	20	}
{	11036	2219	11036	22182219	22192220	20	}
{	11037	2220	11037	22192220	22202221	20	}
{	11038	2221	11038	22202221	22212222	20	}
{	11039	2222	11039	22212222	22222223	20	}
{	11040	2223	11040	22222223	22232224	20	}
{	11041	2224	11041	22232224	22242225	20	}
{	11042	2225	11042	22242225	22251823	20	}
{	11043	1823	11043	22251823	18231824	20	}
{	11044	1827	11044	18261827	18272226	20	}
{	11045	2226	11045	18272226	22262227	20	}
{	11046	2227	11046	22262227	22272228	20	}
{	11047	2228	11047	22272228	22282229	20	}
{	11048	2229	11048	22282229	22292230	20	}
{	11049	2230	11049	22292230	22302231	20	}
{	11050	2231	11050	22302231	22312232	20	}
{	11051	2232	11051	22312232	22322233	20	}
{	11052	2233	11052	22322233	22332234	20	}
{	11053	2233	11053	22352233	22332236	20	}
{	11054	2236	11054	22332236	22362231	20	}
{	11055	2231	11055	22362231	22312230	20	}
{	11056	2230	11056	22312230	22302229	20	}
{	11057	2229	11057	22302229	22292228	20	}
{	11058	2228	11058	22292228	22282227	20	}
{	11059	2227	11059	22282227	22272226	20	}
{	11060	2226	11060	22272226	22261835	20	}
{	11061	1835	11061	22261835	18351826	20	}
{	11062	1823	11062	18251823	18232225	20	}
{	11063	2225	11063	18232225	22252224	20	}
{	11064	2224	11064	22252224	22242223	20	}
{	11065	2223	11065	22242223	22232222	20	}
{	11066	2222	11066	22232222	22222221	20	}
{	11067	2221	11067	22222221	22212220	20	}
{	11068	2220	11068	22212220	22202218	20	}
{	11069	2218	11069	22202218	22182217	20	}
{	11070	2217	11070	22182217	22172216	20	}
{	11071	2216	11071	22172216	22162215	20	}
{	11072	2215	11072	22162215	22152214	20	}
{	11073	2214	11073	22152214	22142213	20	}
{	11074	2213	11074	22142213	22132212	20	}
{	11075	2212	11075	22132212	22122211	20	}
{	11076	2211	11076	22122211	22112102	20	}
{	11077	2102	11077	22112102	21022210	20	}
{	11078	2210	11078	21022210	22102209	20	}
{	11079	2209	11079	22102209	22092208	20	}
{	11080	2208	11080	22092208	22082207	20	}
{	11081	2207	11081	22082207	22072206	20	}
{	11082	2206	11082	22072206	22062205	20	}
{	11083	2205	11083	22062205	22052204	20	}
{	11084	2204	11084	22052204	22042203	20	}
{	11085	2203	11085	22042203	22032202	20	}
{	11086	2202	11086	22032202	22022201	20	}
{	11087	2201	11087	22022201	22012240	20	}
{	11088	2231	11088	22302231	22312237	20	}
{	11089	2237	11089	22312237	22372238	20	}
{	11090	2237	11090	22392237	22372231	20	}
{	11091	2231	11091	22372231	22312230	20	}
{	11092	1824	11092	18261824	18241837	20	}
{	11093	1825	11093	18381825	18251826	20	}
{	11629	2102	11629	21012102	21022211	20	}
{	11094	2213	11094	22122213	22132300	20	}
{	11095	2300	11095	22132300	23002301	20	}
{	11096	2301	11096	23002301	23012302	20	}
{	11097	2302	11097	23012302	23022303	20	}
{	11098	2303	11098	23022303	23032304	20	}
{	11099	2304	11099	23032304	23042305	20	}
{	11100	2305	11100	23042305	23052306	20	}
{	11101	2306	11101	23052306	23062307	20	}
{	11102	2307	11102	23062307	23072308	20	}
{	11103	2308	11103	23072308	23082309	20	}
{	11104	2309	11104	23082309	23092310	20	}
{	11105	2310	11105	23092310	23102311	20	}
{	11106	2311	11106	23102311	23112312	20	}
{	11107	2312	11107	23112312	23122313	20	}
{	11108	2313	11108	23122313	23132314	20	}
{	11109	2314	11109	23132314	23142315	20	}
{	11110	2315	11110	23142315	23152316	20	}
{	11111	2316	11111	23152316	23162317	20	}
{	11112	2317	11112	23162317	23172318	20	}
{	11113	2318	11113	23172318	23182319	20	}
{	11114	2319	11114	23182319	23192320	20	}
{	11115	2320	11115	23192320	23202321	20	}
{	11116	2321	11116	23202321	23212322	20	}
{	11117	2322	11117	23212322	23222323	20	}
{	11118	2323	11118	23222323	23232324	20	}
{	11119	2324	11119	23232324	23242325	20	}
{	11120	2325	11120	23242325	23251810	20	}
{	11121	1810	11121	23251810	18101809	20	}
{	11122	1809	11122	18101809	18092326	20	}
{	11123	2326	11123	18092326	23262327	20	}
{	11124	2327	11124	23262327	23272328	20	}
{	11125	2328	11125	23272328	23282329	20	}
{	11126	2329	11126	23282329	23292330	20	}
{	11127	2330	11127	23292330	23302331	20	}
{	11128	2331	11128	23302331	23312332	20	}
{	11129	2332	11129	23312332	23322333	20	}
{	11130	2333	11130	23322333	23332334	20	}
{	11131	2334	11131	23332334	23342335	20	}
{	11132	2335	11132	23342335	23352129	20	}
{	11133	2129	11133	23352129	21292128	20	}
{	11134	2127	11134	21282127	21272336	20	}
{	11135	2336	11135	21272336	23362337	20	}
{	11136	2337	11136	23362337	23372338	20	}
{	11137	2338	11137	23372338	23382121	20	}
{	11138	2121	11138	23382121	21212339	20	}
{	11139	2339	11139	21212339	23392340	20	}
{	11140	2340	11140	23392340	23402341	20	}
{	11141	2341	11141	23402341	23412342	20	}
{	11142	2342	11142	23412342	23422343	20	}
{	11143	2343	11143	23422343	23432344	20	}
{	11144	2344	11144	23432344	23442345	20	}
{	11145	2345	11145	23442345	23452346	20	}
{	11146	2346	11146	23452346	23462347	20	}
{	11147	2346	11147	23482346	23462345	20	}
{	11148	2345	11148	23462345	23452344	20	}
{	11149	2344	11149	23452344	23442343	20	}
{	11150	2343	11150	23442343	23432342	20	}
{	11151	2342	11151	23432342	23422341	20	}
{	11152	2341	11152	23422341	23412340	20	}
{	11153	2340	11153	23412340	23402339	20	}
{	11154	2339	11154	23402339	23392121	20	}
{	11155	2121	11155	23392121	21212338	20	}
{	11156	2338	11156	21212338	23382337	20	}
{	11157	2337	11157	23382337	23372336	20	}
{	11158	2336	11158	23372336	23362127	20	}
{	11159	2127	11159	23362127	21272128	20	}
{	11160	2129	11160	21282129	21292335	20	}
{	11161	2335	11161	21292335	23352334	20	}
{	11162	2334	11162	23352334	23342333	20	}
{	11163	2333	11163	23342333	23332332	20	}
{	11164	2332	11164	23332332	23322331	20	}
{	11165	2331	11165	23322331	23312330	20	}
{	11166	2330	11166	23312330	23302329	20	}
{	11167	2329	11167	23302329	23292328	20	}
{	11168	2328	11168	23292328	23282327	20	}
{	11169	2327	11169	23282327	23272326	20	}
{	11170	2326	11170	23272326	23261809	20	}
{	11171	1809	11171	23261809	18091810	20	}
{	11172	1810	11172	18091810	18102325	20	}
{	11173	2325	11173	18102325	23252324	20	}
{	11174	2324	11174	23252324	23242323	20	}
{	11175	2323	11175	23242323	23232322	20	}
{	11176	2322	11176	23232322	23222321	20	}
{	11177	2321	11177	23222321	23212320	20	}
{	11178	2320	11178	23212320	23202349	20	}
{	11179	2349	11179	23202349	23492350	20	}
{	11180	2350	11180	23492350	23502317	20	}
{	11181	2317	11181	23502317	23172316	20	}
{	11182	2316	11182	23172316	23162315	20	}
{	11183	2315	11183	23162315	23152314	20	}
{	11184	2314	11184	23152314	23142313	20	}
{	11185	2313	11185	23142313	23132312	20	}
{	11186	2312	11186	23132312	23122311	20	}
{	11187	2311	11187	23122311	23112310	20	}
{	11188	2310	11188	23112310	23102309	20	}
{	11189	2309	11189	23102309	23092308	20	}
{	11190	2308	11190	23092308	23082307	20	}
{	11191	2307	11191	23082307	23072306	20	}
{	11192	2306	11192	23072306	23062305	20	}
{	11193	2305	11193	23062305	23052304	20	}
{	11194	2304	11194	23052304	23042303	20	}
{	11195	2303	11195	23042303	23032302	20	}
{	11196	2302	11196	23032302	23022301	20	}
{	11197	2301	11197	23022301	23012300	20	}
{	11198	2300	11198	23012300	23002213	20	}
{	11199	2213	11199	23002213	22132212	20	}
{	11630	2102	11630	22112102	21022101	20	}
{	11200	2343	11200	23442343	23432400	20	}
{	11201	2400	11201	23432400	24002401	20	}
{	11202	2401	11202	24002401	24012402	20	}
{	11203	2402	11203	24012402	24022403	20	}
{	11204	2403	11204	24022403	24032404	20	}
{	11205	2404	11205	24032404	24042405	20	}
{	11206	2405	11206	24042405	24052406	20	}
{	11207	2406	11207	24052406	24062407	20	}
{	11208	2407	11208	24062407	24072408	20	}
{	11209	2408	11209	24072408	24082409	20	}
{	11210	2409	11210	24082409	24092112	20	}
{	11211	2112	11211	24092112	21122410	20	}
